filename,cc,loc,ncc,ic
./kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\rest\resources\InternalMirrorResource.java,1,4,0,39.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\CheckpointTest.java,1,15,0,37.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\HeartbeatTest.java,1,13,0,31.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorCheckpointConfigTest.java,1,8,0,134.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorCheckpointConnectorTest.java,1,10,0,508.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorCheckpointTaskTest.java,1,13,0,410.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorConnectorConfigTest.java,1,3,0,319.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorHeartBeatConnectorTest.java,1,7,0,253.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorHeartbeatTaskTest.java,2,12,0,29.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorMakerConfigTest.java,2,7,0,871.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorSourceConfigTest.java,1,9,0,299.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorSourceConnectorTest.java,1,8,0,1364.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorSourceMetricsTest.java,1,9,0,112.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorSourceTaskTest.java,1,30,0,607.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\MirrorUtilsTest.java,1,10,0,66.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\OffsetSyncStoreTest.java,1,3,0,643.5
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\OffsetSyncTest.java,1,13,0,31.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\TestUtils.java,2,11,0,101.75
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\clients\admin\FakeForwardingAdminWithLocalMetadata.java,1,3,0,138.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\clients\admin\FakeLocalMetadataStore.java,1,5,0,132.25
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\integration\DedicatedMirrorIntegrationTest.java,1,4,0,839.75
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\integration\IdentityReplicationIntegrationTest.java,1,7,0,26.5
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\integration\MirrorConnectorsIntegrationBaseTest.java,1,5,0,2794.25
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\integration\MirrorConnectorsIntegrationExactlyOnceTest.java,2,15,0,123.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\integration\MirrorConnectorsIntegrationSSLTest.java,1,17,0,50.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\integration\MirrorConnectorsIntegrationTransactionsTest.java,1,7,0,53.0
./kafka\connect\mirror\src\test\java\org\apache\kafka\connect\mirror\integration\MirrorConnectorsWithCustomForwardingAdminIntegrationTest.java,1,14,0,545.5
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\Checkpoint.java,1,8,0,210.0
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\DefaultReplicationPolicy.java,4,13,0,123.0
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\Heartbeat.java,1,5,0,151.0
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\IdentityReplicationPolicy.java,2,7,0,88.0
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\MirrorClient.java,1,3,0,376.25
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\MirrorClientConfig.java,1,3,0,252.0
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\RemoteClusterUtils.java,1,1,0,78.75
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\ReplicationPolicy.java,3,8,0,74.5
./kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\SourceAndTarget.java,1,4,0,31.0
./kafka\connect\mirror-client\src\test\java\org\apache\kafka\connect\mirror\MirrorClientTest.java,1,3,0,313.0
./kafka\connect\mirror-client\src\test\java\org\apache\kafka\connect\mirror\ReplicationPolicyTest.java,1,3,0,84.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\cli\AbstractConnectCli.java,1,3,0,180.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectDistributed.java,1,3,0,119.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java,1,3,0,135.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\connector\policy\AbstractConnectorClientConfigOverridePolicy.java,1,3,0,47.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\connector\policy\AllConnectorClientConfigOverridePolicy.java,1,3,0,16.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\connector\policy\NoneConnectorClientConfigOverridePolicy.java,1,3,0,16.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\connector\policy\PrincipalConnectorClientConfigOverridePolicy.java,1,3,0,26.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\converters\ByteArrayConverter.java,1,3,0,52.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\converters\DoubleConverter.java,1,3,0,4.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\converters\FloatConverter.java,1,3,0,4.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\converters\IntegerConverter.java,1,3,0,4.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\converters\LongConverter.java,1,3,0,4.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\converters\NumberConverter.java,1,10,0,118.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\converters\NumberConverterConfig.java,1,3,0,9.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\converters\ShortConverter.java,1,3,0,4.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java,1,15,0,1897.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractStatus.java,1,11,0,146.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractWorkerSourceTask.java,1,45,0,1505.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\CloseableConnectorContext.java,0,0,0,7.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Connect.java,1,6,0,131.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectMetrics.java,2,22,0,712.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectMetricsRegistry.java,1,3,0,1790.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectorConfig.java,1,3,0,1237.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectorStatus.java,1,3,0,105.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ExactlyOnceWorkerSourceTask.java,1,38,0,1403.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Herder.java,1,3,0,330.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\HerderConnectorContext.java,1,5,0,68.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\HerderRequest.java,0,0,0,1.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\InternalSinkRecord.java,1,7,0,97.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\RestartPlan.java,1,11,0,158.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\RestartRequest.java,1,5,0,144.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\SessionKey.java,1,4,0,59.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\SinkConnectorConfig.java,1,3,0,229.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\SourceConnectorConfig.java,1,3,0,828.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\SourceTaskOffsetCommitter.java,1,7,0,146.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\StateTracker.java,1,3,0,437.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\SubmittedRecords.java,1,2,0,596.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\TargetState.java,0,0,0,3.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\TaskConfig.java,1,3,0,22.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\TaskStatus.java,1,3,0,92.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\TopicCreationConfig.java,3,6,0,326.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\TopicStatus.java,1,3,0,122.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\TransformationChain.java,1,4,0,77.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\TransformationStage.java,1,3,0,64.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java,1,9,0,6452.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerConfig.java,1,67,0,994.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerConfigTransformer.java,1,5,0,123.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerConnector.java,1,25,0,1239.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerInfo.java,1,5,0,120.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerMetricsGroup.java,1,28,0,304.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerSinkTask.java,1,48,0,1991.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerSinkTaskContext.java,1,10,0,220.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerSourceTask.java,1,32,0,744.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerSourceTaskContext.java,1,9,0,55.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerTask.java,1,23,0,854.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\WorkerTransactionContext.java,1,3,0,105.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\ConnectAssignor.java,0,0,0,36.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\ConnectProtocol.java,1,10,0,689.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\ConnectProtocolCompatibility.java,1,3,0,185.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\Crypto.java,1,3,0,49.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\DistributedConfig.java,1,3,0,1693.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\DistributedHerder.java,1,15,0,7734.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\EagerAssignor.java,1,3,0,417.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\ExtendedAssignment.java,1,12,0,568.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\ExtendedWorkerState.java,2,4,0,39.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\IncrementalCooperativeAssignor.java,2,15,0,2505.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\IncrementalCooperativeConnectProtocol.java,2,16,0,376.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\NotAssignedException.java,1,3,0,4.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\NotLeaderException.java,1,3,0,4.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\RebalanceNeededException.java,1,3,0,4.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\RequestTargetException.java,1,4,0,23.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\WorkerCoordinator.java,1,31,0,1392.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\WorkerGroupMember.java,2,74,0,437.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\WorkerRebalanceListener.java,0,0,0,12.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\DeadLetterQueueReporter.java,5,21,0,324.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\ErrorHandlingMetrics.java,1,21,0,134.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\ErrorReporter.java,1,1,0,10.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\LogReporter.java,1,8,0,57.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\Operation.java,0,0,0,0.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\ProcessingContext.java,1,6,0,302.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\RetryWithToleranceOperator.java,1,4,0,588.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\Stage.java,0,0,0,36.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\ToleranceType.java,1,3,0,13.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\WorkerErrantRecordReporter.java,1,12,0,298.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\health\ConnectClusterDetailsImpl.java,1,3,0,10.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\health\ConnectClusterStateImpl.java,1,9,0,133.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\ClassLoaderFactory.java,1,5,0,20.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\DelegatingClassLoader.java,1,5,0,147.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\LoaderSwap.java,1,3,0,10.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginClassLoader.java,1,4,0,175.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginClassLoaderFactory.java,0,0,0,1.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginDesc.java,3,13,0,187.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginDiscoveryMode.java,1,3,0,42.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\Plugins.java,1,3,0,1251.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginScanner.java,2,10,0,472.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginScanResult.java,1,24,0,179.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginSource.java,1,6,0,62.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginType.java,1,3,0,27.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\PluginUtils.java,2,3,0,1069.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\ReflectionScanner.java,1,4,0,178.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\isolation\ServiceLoaderScanner.java,1,13,0,53.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\ConnectRestConfigurable.java,1,4,0,144.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\ConnectRestExtensionContextImpl.java,1,7,0,23.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\ConnectRestServer.java,1,4,0,53.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\HerderRequestHandler.java,1,4,0,351.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\InternalRequestSignature.java,2,11,0,184.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\RestClient.java,1,3,0,433.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\RestServer.java,1,8,0,796.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\RestServerConfig.java,1,15,0,1011.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ActiveTopicsInfo.java,1,4,0,18.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConfigInfo.java,1,6,0,47.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConfigInfos.java,1,9,0,116.5
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConfigKeyInfo.java,1,23,0,282.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConfigValueInfo.java,1,12,0,123.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorInfo.java,1,9,0,81.75
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorOffset.java,1,4,0,49.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorOffsets.java,1,3,0,50.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorStateInfo.java,1,9,0,221.25
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorType.java,3,9,0,30.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\CreateConnectorRequest.java,1,4,0,39.0
./kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ErrorMessage.java,1,4,0,39.0
